epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
650,6878.46,1.40897,0.80944,1.27381,0.87732,0.74633,0.80595,0.43345,1.65957,0.8125,1.53505,6.78745e-05,6.78745e-05,6.78745e-05
651,6886.14,1.40241,0.82467,1.26852,0.84653,0.76507,0.80749,0.42477,1.69584,0.81706,1.55751,6.7825e-05,6.7825e-05,6.7825e-05
652,6894.95,1.41206,0.8197,1.26528,0.8373,0.77279,0.8033,0.41302,1.75029,0.82698,1.59184,6.77755e-05,6.77755e-05,6.77755e-05
653,6903.85,1.43807,0.84118,1.2865,0.83765,0.77699,0.80263,0.41253,1.75686,0.83286,1.59254,6.7726e-05,6.7726e-05,6.7726e-05
654,6915.64,1.42803,0.82373,1.26912,0.8352,0.77939,0.80086,0.40997,1.77361,0.8312,1.60272,6.76765e-05,6.76765e-05,6.76765e-05
655,6925.05,1.42781,0.83721,1.27533,0.83587,0.7804,0.80306,0.4161,1.74812,0.82227,1.58775,6.7627e-05,6.7627e-05,6.7627e-05
656,6936.19,1.42249,0.83764,1.27912,0.83361,0.77543,0.79876,0.41975,1.72774,0.82166,1.57472,6.75775e-05,6.75775e-05,6.75775e-05
657,6945.34,1.45989,0.85497,1.29603,0.84728,0.77675,0.80396,0.42625,1.70802,0.81621,1.56416,6.7528e-05,6.7528e-05,6.7528e-05
658,6953.96,1.41416,0.82939,1.28854,0.83968,0.77543,0.80058,0.42443,1.71783,0.81608,1.57072,6.74785e-05,6.74785e-05,6.74785e-05
659,6961.65,1.45905,0.85743,1.30296,0.84417,0.77286,0.80215,0.41605,1.75449,0.82515,1.59457,6.7429e-05,6.7429e-05,6.7429e-05
660,6969.84,1.40961,0.82334,1.27142,0.84632,0.77411,0.80219,0.41592,1.73731,0.82021,1.5867,6.73795e-05,6.73795e-05,6.73795e-05
661,6986.99,1.43332,0.84185,1.28984,0.84601,0.77653,0.80218,0.41845,1.73122,0.8267,1.58404,6.733e-05,6.733e-05,6.733e-05
662,7000.4,1.43737,0.82987,1.28849,0.84149,0.77543,0.80103,0.42256,1.72001,0.83046,1.57617,6.72805e-05,6.72805e-05,6.72805e-05
663,7008.24,1.42647,0.84171,1.2922,0.84264,0.7781,0.80356,0.42975,1.68052,0.82217,1.55079,6.7231e-05,6.7231e-05,6.7231e-05
664,7015.79,1.42639,0.826,1.28324,0.84056,0.78002,0.80347,0.42926,1.68747,0.81499,1.55383,6.71815e-05,6.71815e-05,6.71815e-05
665,7024.19,1.39525,0.83393,1.27099,0.84944,0.77147,0.80317,0.42715,1.69536,0.81323,1.55791,6.7132e-05,6.7132e-05,6.7132e-05
666,7035.74,1.45037,0.83955,1.2898,0.84923,0.77807,0.80409,0.42324,1.70948,0.81389,1.5666,6.70825e-05,6.70825e-05,6.70825e-05
667,7050.73,1.43388,0.8283,1.26481,0.84588,0.78302,0.8064,0.422,1.72658,0.81521,1.57664,6.7033e-05,6.7033e-05,6.7033e-05
668,7059.49,1.42316,0.82704,1.26691,0.8499,0.77789,0.8,0.42033,1.72111,0.81523,1.5722,6.69835e-05,6.69835e-05,6.69835e-05
669,7068.75,1.42131,0.83168,1.26035,0.84957,0.76486,0.79815,0.4216,1.71159,0.81864,1.56697,6.6934e-05,6.6934e-05,6.6934e-05
670,7076.41,1.43847,0.84094,1.26968,0.85137,0.77183,0.80254,0.42592,1.69516,0.81664,1.55837,6.68845e-05,6.68845e-05,6.68845e-05
671,7084.06,1.4209,0.82119,1.28189,0.8471,0.77577,0.80303,0.42613,1.69705,0.81638,1.5605,6.6835e-05,6.6835e-05,6.6835e-05
672,7093.02,1.44058,0.8296,1.28185,0.84632,0.77843,0.80233,0.43335,1.65291,0.80559,1.53576,6.67855e-05,6.67855e-05,6.67855e-05
673,7101.36,1.42621,0.82122,1.25792,0.84318,0.77411,0.80209,0.42599,1.6961,0.81368,1.56445,6.6736e-05,6.6736e-05,6.6736e-05
674,7109.62,1.41949,0.82931,1.28142,0.8459,0.77675,0.80207,0.42114,1.70979,0.81521,1.57194,6.66865e-05,6.66865e-05,6.66865e-05
675,7117.34,1.39754,0.82273,1.26259,0.84603,0.77543,0.80277,0.42614,1.70157,0.81097,1.56729,6.6637e-05,6.6637e-05,6.6637e-05
676,7125.07,1.4025,0.82256,1.27475,0.85018,0.77675,0.805,0.4321,1.67663,0.80588,1.54985,6.65875e-05,6.65875e-05,6.65875e-05
677,7132.96,1.43592,0.82616,1.26239,0.8522,0.77939,0.80762,0.43258,1.6841,0.81046,1.55036,6.6538e-05,6.6538e-05,6.6538e-05
678,7140.88,1.41111,0.81401,1.26215,0.85849,0.77739,0.81002,0.44015,1.64764,0.80345,1.52619,6.64885e-05,6.64885e-05,6.64885e-05
679,7151.99,1.43727,0.83502,1.29799,0.85833,0.77807,0.81102,0.45655,1.56562,0.79078,1.47909,6.6439e-05,6.6439e-05,6.6439e-05
680,7163.04,1.42166,0.82368,1.27273,0.86073,0.7756,0.811,0.45778,1.56151,0.7923,1.47851,6.63895e-05,6.63895e-05,6.63895e-05
681,7172.88,1.40875,0.8037,1.25849,0.84657,0.7799,0.80769,0.44407,1.62935,0.80533,1.52074,6.634e-05,6.634e-05,6.634e-05
682,7183.06,1.44251,0.82894,1.28144,0.84679,0.77939,0.80681,0.43441,1.67217,0.81508,1.54704,6.62905e-05,6.62905e-05,6.62905e-05
683,7191.74,1.39707,0.80997,1.24769,0.85202,0.77675,0.80876,0.42663,1.7157,0.81924,1.57459,6.6241e-05,6.6241e-05,6.6241e-05
684,7199.64,1.39057,0.81225,1.25449,0.8596,0.77641,0.80858,0.42017,1.74493,0.82466,1.59502,6.61915e-05,6.61915e-05,6.61915e-05
685,7208.69,1.41845,0.82513,1.26977,0.85616,0.77279,0.80622,0.41899,1.74656,0.82621,1.59546,6.6142e-05,6.6142e-05,6.6142e-05
686,7216.12,1.41512,0.8271,1.26001,0.85785,0.77328,0.80819,0.41634,1.74282,0.82369,1.59279,6.60925e-05,6.60925e-05,6.60925e-05
687,7224.52,1.41226,0.80812,1.27137,0.86346,0.76354,0.80743,0.42899,1.6895,0.81127,1.55733,6.6043e-05,6.6043e-05,6.6043e-05
688,7232.97,1.47732,0.84146,1.29738,0.85355,0.76989,0.80425,0.42299,1.71435,0.81479,1.57325,6.59935e-05,6.59935e-05,6.59935e-05
689,7240.93,1.43429,0.82477,1.27061,0.84396,0.77878,0.80249,0.42567,1.7047,0.80821,1.56588,6.5944e-05,6.5944e-05,6.5944e-05
690,7248.46,1.4127,0.81764,1.25438,0.84107,0.786,0.80279,0.42323,1.72208,0.81096,1.57834,6.58945e-05,6.58945e-05,6.58945e-05
691,7265.04,1.40032,0.81603,1.25415,0.84347,0.78304,0.8031,0.42567,1.70858,0.81235,1.56765,6.5845e-05,6.5845e-05,6.5845e-05
692,7291.24,1.40211,0.81774,1.2619,0.8511,0.77772,0.80304,0.41956,1.74413,0.82171,1.58755,6.57955e-05,6.57955e-05,6.57955e-05
693,7300.61,1.41375,0.80846,1.26058,0.84801,0.78203,0.8056,0.41644,1.7547,0.8189,1.59522,6.5746e-05,6.5746e-05,6.5746e-05
694,7309.96,1.40003,0.80497,1.26685,0.85136,0.77807,0.805,0.41344,1.76899,0.82219,1.60811,6.56965e-05,6.56965e-05,6.56965e-05
695,7317.75,1.41196,0.82497,1.2905,0.85388,0.77193,0.80808,0.41679,1.74436,0.81892,1.59274,6.5647e-05,6.5647e-05,6.5647e-05
696,7325.58,1.42992,0.81376,1.28228,0.85327,0.77015,0.80986,0.42002,1.74297,0.82216,1.59086,6.55975e-05,6.55975e-05,6.55975e-05
697,7333.45,1.38874,0.8205,1.26811,0.85372,0.77866,0.81128,0.4145,1.76992,0.82913,1.60779,6.5548e-05,6.5548e-05,6.5548e-05
698,7341,1.41022,0.8188,1.26579,0.85331,0.77279,0.8103,0.42868,1.70725,0.81473,1.56673,6.54985e-05,6.54985e-05,6.54985e-05
699,7350.28,1.41628,0.82794,1.27894,0.84344,0.78203,0.80977,0.42817,1.69869,0.81131,1.56098,6.5449e-05,6.5449e-05,6.5449e-05
700,7358.32,1.39964,0.81318,1.25832,0.84496,0.78071,0.80709,0.42931,1.69111,0.8061,1.55852,6.53995e-05,6.53995e-05,6.53995e-05
701,7366.09,1.45985,0.82904,1.28374,0.84423,0.78071,0.80401,0.41074,1.77281,0.82051,1.61245,6.535e-05,6.535e-05,6.535e-05
702,7375.03,1.42685,0.82293,1.29477,0.84458,0.77543,0.80245,0.42213,1.72279,0.81341,1.57711,6.53005e-05,6.53005e-05,6.53005e-05
703,7394.87,1.43653,0.82971,1.28717,0.85914,0.7675,0.80401,0.4089,1.77854,0.8198,1.61458,6.5251e-05,6.5251e-05,6.5251e-05
704,7405.14,1.38487,0.79915,1.23853,0.85273,0.77279,0.80398,0.40948,1.78712,0.8208,1.61853,6.52015e-05,6.52015e-05,6.52015e-05
705,7414.5,1.44267,0.83009,1.27778,0.84883,0.7675,0.80438,0.39443,1.8542,0.83762,1.6633,6.5152e-05,6.5152e-05,6.5152e-05
706,7424.43,1.42206,0.822,1.28678,0.84875,0.77094,0.8085,0.40109,1.82038,0.83351,1.63867,6.51025e-05,6.51025e-05,6.51025e-05
707,7433.03,1.42554,0.83505,1.26079,0.84514,0.77137,0.80497,0.40555,1.78407,0.82779,1.61379,6.5053e-05,6.5053e-05,6.5053e-05
708,7441.54,1.38356,0.80873,1.24417,0.85475,0.76963,0.80691,0.41168,1.76462,0.82073,1.60048,6.50035e-05,6.50035e-05,6.50035e-05
709,7449.18,1.38732,0.8051,1.25434,0.86214,0.77147,0.80847,0.42134,1.72536,0.8123,1.57352,6.4954e-05,6.4954e-05,6.4954e-05
710,7457.24,1.39326,0.80912,1.26525,0.86503,0.77043,0.80628,0.41242,1.76524,0.81953,1.59937,6.49045e-05,6.49045e-05,6.49045e-05
711,7464.96,1.4101,0.81612,1.27518,0.86326,0.76724,0.80648,0.40715,1.78378,0.82401,1.61225,6.4855e-05,6.4855e-05,6.4855e-05
712,7474.94,1.37191,0.79712,1.23665,0.86265,0.76222,0.80731,0.42016,1.72535,0.81446,1.57522,6.48055e-05,6.48055e-05,6.48055e-05
713,7483.15,1.39233,0.81778,1.2515,0.86135,0.76618,0.80574,0.42534,1.69758,0.80862,1.55902,6.4756e-05,6.4756e-05,6.4756e-05
714,7490.82,1.42893,0.83293,1.28008,0.84799,0.78115,0.80582,0.42611,1.69888,0.80914,1.55994,6.47065e-05,6.47065e-05,6.47065e-05
715,7499.21,1.41542,0.80485,1.25592,0.85482,0.77002,0.80638,0.41986,1.72831,0.81448,1.57798,6.4657e-05,6.4657e-05,6.4657e-05
716,7507.22,1.40591,0.80646,1.25651,0.85405,0.77675,0.80525,0.42596,1.7074,0.81052,1.56233,6.46075e-05,6.46075e-05,6.46075e-05
717,7515.66,1.3991,0.81302,1.25928,0.85208,0.77616,0.80202,0.41446,1.75543,0.82169,1.59469,6.4558e-05,6.4558e-05,6.4558e-05
718,7523.43,1.39773,0.81394,1.27424,0.8508,0.7759,0.80212,0.41545,1.74864,0.82038,1.59151,6.45085e-05,6.45085e-05,6.45085e-05
719,7531.68,1.39077,0.80946,1.25313,0.84705,0.77546,0.7992,0.41052,1.77197,0.82462,1.60687,6.4459e-05,6.4459e-05,6.4459e-05
720,7540.04,1.38922,0.80991,1.25329,0.8511,0.77773,0.80123,0.41218,1.76212,0.81853,1.59963,6.44095e-05,6.44095e-05,6.44095e-05
721,7547.93,1.40571,0.81492,1.27661,0.85912,0.7675,0.80667,0.4262,1.70118,0.80578,1.55985,6.436e-05,6.436e-05,6.436e-05
722,7557.05,1.39009,0.79502,1.26462,0.87285,0.76618,0.80902,0.43513,1.65038,0.79619,1.5269,6.43105e-05,6.43105e-05,6.43105e-05
723,7565.06,1.40203,0.82228,1.27395,0.87344,0.75958,0.80812,0.43456,1.66528,0.79799,1.53484,6.4261e-05,6.4261e-05,6.4261e-05
724,7573.72,1.38395,0.81015,1.24718,0.86925,0.75958,0.80642,0.42207,1.72889,0.81132,1.57473,6.42115e-05,6.42115e-05,6.42115e-05
725,7596.23,1.39018,0.80372,1.25218,0.85822,0.76764,0.80658,0.4203,1.74129,0.8151,1.58273,6.4162e-05,6.4162e-05,6.4162e-05
726,7604.14,1.38809,0.80567,1.26675,0.83994,0.79027,0.80739,0.42655,1.7094,0.81029,1.56354,6.41125e-05,6.41125e-05,6.41125e-05
727,7611.93,1.39359,0.81157,1.26141,0.84745,0.786,0.80792,0.42447,1.71984,0.81371,1.56981,6.4063e-05,6.4063e-05,6.4063e-05
728,7620.22,1.39975,0.81237,1.26671,0.8512,0.78336,0.80814,0.43061,1.69933,0.80872,1.55662,6.40135e-05,6.40135e-05,6.40135e-05
729,7628.14,1.44852,0.83296,1.27521,0.85687,0.77502,0.8076,0.42283,1.74635,0.81791,1.58943,6.3964e-05,6.3964e-05,6.3964e-05
730,7636.77,1.38497,0.80672,1.25942,0.86485,0.77015,0.80815,0.42868,1.70968,0.81043,1.56591,6.39145e-05,6.39145e-05,6.39145e-05
731,7644.78,1.3686,0.78918,1.23774,0.86911,0.77191,0.80798,0.43385,1.67988,0.80362,1.54598,6.3865e-05,6.3865e-05,6.3865e-05
732,7654.64,1.38356,0.79689,1.2454,0.85958,0.77675,0.80816,0.43118,1.69228,0.8064,1.55344,6.38155e-05,6.38155e-05,6.38155e-05
733,7662.98,1.3917,0.79217,1.24498,0.86518,0.77675,0.80716,0.43855,1.65966,0.80253,1.53304,6.3766e-05,6.3766e-05,6.3766e-05
734,7671.36,1.41479,0.82115,1.28659,0.86718,0.77625,0.80611,0.43994,1.65937,0.80323,1.53413,6.37165e-05,6.37165e-05,6.37165e-05
735,7683.07,1.39181,0.8058,1.26533,0.8614,0.77993,0.80615,0.43147,1.70057,0.80875,1.56183,6.3667e-05,6.3667e-05,6.3667e-05
736,7693.48,1.38193,0.79428,1.26167,0.85763,0.77985,0.80467,0.42058,1.75731,0.81578,1.59982,6.36175e-05,6.36175e-05,6.36175e-05
737,7701.57,1.38695,0.81087,1.25128,0.86581,0.76707,0.80523,0.41387,1.78894,0.82224,1.62032,6.3568e-05,6.3568e-05,6.3568e-05
738,7709.82,1.37413,0.79782,1.24752,0.85506,0.77939,0.80833,0.4188,1.75556,0.81779,1.59659,6.35185e-05,6.35185e-05,6.35185e-05
739,7719.16,1.40483,0.81582,1.24907,0.86041,0.77147,0.8071,0.42183,1.7504,0.81757,1.59312,6.3469e-05,6.3469e-05,6.3469e-05
740,7727.46,1.38763,0.80836,1.25316,0.86195,0.77532,0.80972,0.42745,1.73357,0.81488,1.57996,6.34195e-05,6.34195e-05,6.34195e-05
741,7735.03,1.40128,0.81332,1.26436,0.86307,0.77279,0.81079,0.43098,1.7066,0.81089,1.56085,6.337e-05,6.337e-05,6.337e-05
742,7748.69,1.3883,0.79634,1.24934,0.8631,0.77453,0.81029,0.42533,1.72986,0.81303,1.57603,6.33205e-05,6.33205e-05,6.33205e-05
743,7756.27,1.35977,0.78313,1.23603,0.86056,0.77543,0.81141,0.42816,1.70346,0.80904,1.55745,6.3271e-05,6.3271e-05,6.3271e-05
744,7764.22,1.36312,0.80046,1.25186,0.86036,0.77279,0.81209,0.42802,1.70923,0.8108,1.56017,6.32215e-05,6.32215e-05,6.32215e-05
745,7772.02,1.39627,0.81149,1.26561,0.85982,0.77279,0.81321,0.42697,1.71885,0.81129,1.5682,6.3172e-05,6.3172e-05,6.3172e-05
746,7780.01,1.38127,0.80532,1.25713,0.86194,0.77524,0.8128,0.43018,1.69602,0.80964,1.55363,6.31225e-05,6.31225e-05,6.31225e-05
747,7787.81,1.40109,0.81715,1.25548,0.86062,0.77807,0.80933,0.43139,1.68273,0.8059,1.54672,6.3073e-05,6.3073e-05,6.3073e-05
748,7795.58,1.39621,0.80671,1.25773,0.85795,0.78071,0.80857,0.42777,1.69803,0.80641,1.55896,6.30235e-05,6.30235e-05,6.30235e-05
749,7803.93,1.38237,0.80231,1.2494,0.85037,0.78077,0.80699,0.42685,1.69696,0.80643,1.55777,6.2974e-05,6.2974e-05,6.2974e-05
750,7812.3,1.42501,0.81516,1.26083,0.85697,0.78203,0.80702,0.42272,1.708,0.80695,1.56406,6.29245e-05,6.29245e-05,6.29245e-05
751,7820.29,1.38006,0.79276,1.25626,0.86013,0.78071,0.8092,0.42777,1.6914,0.80073,1.5523,6.2875e-05,6.2875e-05,6.2875e-05
752,7829.34,1.42592,0.80927,1.27284,0.8574,0.77939,0.81042,0.41516,1.75987,0.81372,1.59714,6.28255e-05,6.28255e-05,6.28255e-05
753,7839.23,1.42403,0.81064,1.25324,0.85666,0.78161,0.81218,0.41536,1.77192,0.81808,1.60387,6.2776e-05,6.2776e-05,6.2776e-05
754,7847.99,1.37503,0.79877,1.24243,0.85509,0.77952,0.81091,0.41597,1.77166,0.81913,1.60166,6.27265e-05,6.27265e-05,6.27265e-05
755,7856.03,1.39946,0.80923,1.27077,0.85679,0.77452,0.8114,0.41631,1.76135,0.81735,1.59521,6.2677e-05,6.2677e-05,6.2677e-05
756,7864.19,1.39334,0.80856,1.24209,0.85822,0.77563,0.8126,0.42251,1.71946,0.8089,1.56768,6.26275e-05,6.26275e-05,6.26275e-05
757,7873.2,1.38396,0.80669,1.25415,0.85959,0.77636,0.81193,0.42481,1.71371,0.80976,1.5633,6.2578e-05,6.2578e-05,6.2578e-05
758,7881.46,1.40463,0.80072,1.2554,0.85617,0.77543,0.81204,0.42818,1.70753,0.80644,1.5592,6.25285e-05,6.25285e-05,6.25285e-05
759,7889.93,1.37476,0.79201,1.23582,0.85843,0.77698,0.81314,0.43594,1.6732,0.80286,1.53811,6.2479e-05,6.2479e-05,6.2479e-05
760,7898.25,1.35881,0.78728,1.23616,0.86086,0.77939,0.81283,0.43737,1.65587,0.80221,1.52808,6.24295e-05,6.24295e-05,6.24295e-05
761,7906.81,1.38055,0.79444,1.25573,0.85828,0.77411,0.80975,0.43294,1.67777,0.80619,1.54234,6.238e-05,6.238e-05,6.238e-05
762,7916.01,1.37527,0.8,1.25157,0.86334,0.77543,0.81218,0.42843,1.70575,0.81191,1.55853,6.23305e-05,6.23305e-05,6.23305e-05
763,7924.27,1.37214,0.80804,1.24469,0.85782,0.77311,0.81162,0.42767,1.70483,0.81348,1.55578,6.2281e-05,6.2281e-05,6.2281e-05
764,7932.54,1.3843,0.81932,1.24238,0.86463,0.77147,0.81227,0.4218,1.73691,0.81531,1.57721,6.22315e-05,6.22315e-05,6.22315e-05
765,7940.63,1.36817,0.80198,1.23793,0.86724,0.77147,0.81342,0.42128,1.73948,0.81275,1.57932,6.2182e-05,6.2182e-05,6.2182e-05
766,7949.08,1.38573,0.81465,1.24688,0.86823,0.77147,0.81271,0.42302,1.73802,0.81075,1.57884,6.21325e-05,6.21325e-05,6.21325e-05
767,7957.65,1.3746,0.80281,1.24104,0.86092,0.77675,0.81266,0.42724,1.71463,0.80688,1.56432,6.2083e-05,6.2083e-05,6.2083e-05
768,7967.01,1.38253,0.80031,1.24373,0.8583,0.77612,0.81153,0.4281,1.69594,0.80417,1.55358,6.20335e-05,6.20335e-05,6.20335e-05
769,7975.14,1.37412,0.77862,1.22166,0.86337,0.77411,0.81205,0.43002,1.68857,0.80341,1.54674,6.1984e-05,6.1984e-05,6.1984e-05
770,7983.3,1.36793,0.7972,1.24605,0.86511,0.77411,0.81396,0.43304,1.67985,0.8044,1.53866,6.19345e-05,6.19345e-05,6.19345e-05
771,7992.37,1.41271,0.81715,1.26762,0.86669,0.77279,0.81328,0.43531,1.67333,0.80323,1.53373,6.1885e-05,6.1885e-05,6.1885e-05
772,8001.52,1.40782,0.81975,1.26761,0.86316,0.77279,0.81222,0.43262,1.67757,0.80178,1.53603,6.18355e-05,6.18355e-05,6.18355e-05
773,8010.23,1.36381,0.7985,1.24978,0.86163,0.77543,0.8106,0.43211,1.6769,0.80014,1.53574,6.1786e-05,6.1786e-05,6.1786e-05
774,8018.36,1.38417,0.79756,1.25525,0.86134,0.77543,0.8092,0.42862,1.68694,0.80069,1.54375,6.17365e-05,6.17365e-05,6.17365e-05
775,8026.45,1.37201,0.7934,1.23769,0.86074,0.77565,0.80933,0.42904,1.6837,0.79961,1.54179,6.1687e-05,6.1687e-05,6.1687e-05
776,8034.65,1.38909,0.79469,1.24307,0.85591,0.77686,0.80944,0.42158,1.73432,0.81067,1.57148,6.16375e-05,6.16375e-05,6.16375e-05
777,8042.52,1.40098,0.81226,1.26719,0.86844,0.77411,0.81058,0.41999,1.74401,0.81462,1.57745,6.1588e-05,6.1588e-05,6.1588e-05
778,8050.77,1.38487,0.80131,1.24243,0.8684,0.77543,0.8119,0.42535,1.72043,0.81095,1.56622,6.15385e-05,6.15385e-05,6.15385e-05
779,8058.8,1.3897,0.80805,1.2589,0.86711,0.77576,0.81195,0.42979,1.69733,0.80751,1.55371,6.1489e-05,6.1489e-05,6.1489e-05
780,8066.99,1.37033,0.7993,1.23196,0.87199,0.77384,0.81336,0.4308,1.69488,0.80919,1.54988,6.14395e-05,6.14395e-05,6.14395e-05
781,8075.23,1.37201,0.79153,1.24002,0.8657,0.77675,0.814,0.43671,1.65882,0.80431,1.52463,6.139e-05,6.139e-05,6.139e-05
782,8086.02,1.39825,0.80143,1.26218,0.86835,0.77807,0.81473,0.43746,1.66163,0.80645,1.52508,6.13405e-05,6.13405e-05,6.13405e-05
783,8093.91,1.35457,0.78559,1.23895,0.87184,0.77543,0.81391,0.43991,1.63777,0.80397,1.51167,6.1291e-05,6.1291e-05,6.1291e-05
784,8106.21,1.37504,0.7887,1.24249,0.86791,0.77411,0.81305,0.4409,1.63677,0.79903,1.51284,6.12415e-05,6.12415e-05,6.12415e-05
785,8114.59,1.35305,0.78583,1.23257,0.87243,0.77279,0.81187,0.44441,1.62925,0.79608,1.50798,6.1192e-05,6.1192e-05,6.1192e-05
786,8131.64,1.3656,0.80442,1.24235,0.86439,0.77466,0.81147,0.44628,1.62453,0.79251,1.50308,6.11425e-05,6.11425e-05,6.11425e-05
787,8139.83,1.39153,0.81825,1.25472,0.86967,0.77568,0.81278,0.4451,1.62566,0.78808,1.50359,6.1093e-05,6.1093e-05,6.1093e-05
788,8148.1,1.35923,0.77916,1.23139,0.86999,0.77939,0.81601,0.44358,1.64032,0.78589,1.5124,6.10435e-05,6.10435e-05,6.10435e-05
789,8159.27,1.36643,0.79014,1.24481,0.86724,0.78071,0.81407,0.443,1.64485,0.78382,1.51494,6.0994e-05,6.0994e-05,6.0994e-05
790,8167.63,1.32894,0.78257,1.23042,0.86002,0.77918,0.81332,0.43512,1.68665,0.79002,1.5414,6.09445e-05,6.09445e-05,6.09445e-05
791,8179.74,1.35832,0.79798,1.24262,0.85762,0.78071,0.81205,0.43012,1.70938,0.79478,1.55633,6.0895e-05,6.0895e-05,6.0895e-05
792,8189.13,1.38328,0.80032,1.24264,0.85995,0.77867,0.81118,0.42909,1.71612,0.79826,1.56081,6.08455e-05,6.08455e-05,6.08455e-05
793,8197.17,1.34954,0.77624,1.22778,0.86223,0.77675,0.81197,0.43027,1.71116,0.79971,1.55731,6.0796e-05,6.0796e-05,6.0796e-05
794,8207.05,1.35626,0.7945,1.22952,0.85434,0.78258,0.81297,0.4325,1.70382,0.80036,1.55169,6.07465e-05,6.07465e-05,6.07465e-05
795,8214.81,1.33949,0.77708,1.21739,0.86015,0.77015,0.813,0.43202,1.70161,0.80225,1.55026,6.0697e-05,6.0697e-05,6.0697e-05
796,8235.76,1.35648,0.79635,1.23002,0.84838,0.786,0.81334,0.42908,1.71101,0.80389,1.55692,6.06475e-05,6.06475e-05,6.06475e-05
797,8243.65,1.34153,0.78519,1.23183,0.85262,0.78071,0.81182,0.42967,1.7026,0.80517,1.55232,6.0598e-05,6.0598e-05,6.0598e-05
798,8251.54,1.39057,0.80335,1.25863,0.85265,0.78203,0.8098,0.42848,1.70552,0.80567,1.55518,6.05485e-05,6.05485e-05,6.05485e-05
799,8259.37,1.37883,0.79566,1.25185,0.85178,0.78193,0.8118,0.43202,1.69528,0.8001,1.54778,6.0499e-05,6.0499e-05,6.0499e-05
800,8267.67,1.40469,0.81755,1.25598,0.85404,0.78468,0.81402,0.43531,1.68726,0.79219,1.54184,6.04495e-05,6.04495e-05,6.04495e-05
801,8276.48,1.34709,0.77856,1.23224,0.85868,0.78468,0.81349,0.43606,1.68329,0.78543,1.53968,6.04e-05,6.04e-05,6.04e-05
802,8286.07,1.35906,0.79053,1.23304,0.86431,0.786,0.8143,0.43915,1.66438,0.77897,1.52699,6.03505e-05,6.03505e-05,6.03505e-05
803,8294.22,1.35582,0.78978,1.22808,0.86818,0.78468,0.81475,0.438,1.6694,0.78033,1.52941,6.0301e-05,6.0301e-05,6.0301e-05
804,8302.37,1.35792,0.78327,1.23604,0.86504,0.78468,0.8136,0.43334,1.69544,0.78499,1.54757,6.02515e-05,6.02515e-05,6.02515e-05
805,8310.35,1.35168,0.79289,1.23427,0.8582,0.78349,0.8127,0.43175,1.69077,0.78538,1.54597,6.0202e-05,6.0202e-05,6.0202e-05
806,8318.65,1.37695,0.79945,1.24885,0.85717,0.78203,0.81334,0.42734,1.71226,0.79017,1.56101,6.01525e-05,6.01525e-05,6.01525e-05
807,8327.82,1.3832,0.80716,1.25429,0.86314,0.78203,0.81429,0.43098,1.69656,0.78626,1.55035,6.0103e-05,6.0103e-05,6.0103e-05
808,8336,1.36146,0.78168,1.22251,0.8682,0.77807,0.81372,0.42943,1.70634,0.78623,1.55801,6.00535e-05,6.00535e-05,6.00535e-05
809,8344.28,1.36772,0.78594,1.24928,0.87764,0.77698,0.81622,0.4362,1.68154,0.78309,1.54143,6.0004e-05,6.0004e-05,6.0004e-05
810,8353.12,1.35713,0.78901,1.24334,0.8807,0.78015,0.81719,0.43606,1.68249,0.78336,1.54234,5.99545e-05,5.99545e-05,5.99545e-05
811,8361.51,1.33945,0.79099,1.23964,0.86617,0.78732,0.81772,0.44159,1.65455,0.77724,1.52564,5.9905e-05,5.9905e-05,5.9905e-05
812,8370.97,1.34811,0.77597,1.22747,0.86375,0.786,0.81674,0.43458,1.68433,0.78095,1.54566,5.98555e-05,5.98555e-05,5.98555e-05
813,8378.93,1.32837,0.77226,1.22672,0.85814,0.786,0.81725,0.43262,1.697,0.78324,1.55521,5.9806e-05,5.9806e-05,5.9806e-05
814,8387.09,1.34934,0.78346,1.22978,0.86172,0.786,0.81338,0.43016,1.70842,0.78617,1.56488,5.97565e-05,5.97565e-05,5.97565e-05
815,8395.22,1.35434,0.78002,1.23239,0.86211,0.78464,0.81457,0.42469,1.72849,0.7912,1.57749,5.9707e-05,5.9707e-05,5.9707e-05
816,8405.52,1.3782,0.79992,1.25548,0.86151,0.77807,0.81353,0.41765,1.77013,0.80176,1.60504,5.96575e-05,5.96575e-05,5.96575e-05
817,8413.73,1.35235,0.78589,1.23482,0.85765,0.78,0.81347,0.42085,1.75218,0.80079,1.59007,5.9608e-05,5.9608e-05,5.9608e-05
818,8421.72,1.36304,0.79908,1.23507,0.85734,0.77675,0.81106,0.41482,1.78131,0.80747,1.6096,5.95585e-05,5.95585e-05,5.95585e-05
819,8429.89,1.35987,0.78797,1.23826,0.85947,0.77939,0.8114,0.41545,1.77879,0.8056,1.60745,5.9509e-05,5.9509e-05,5.9509e-05
820,8437.86,1.36377,0.79495,1.2337,0.86004,0.78071,0.81178,0.42144,1.75607,0.80186,1.59223,5.94595e-05,5.94595e-05,5.94595e-05
821,8446.55,1.37686,0.80279,1.2343,0.86037,0.78139,0.81308,0.42859,1.72027,0.79487,1.56784,5.941e-05,5.941e-05,5.941e-05
